"","y1_statefips","y1_countyfips","n2","Year"
"1","01","001",3903,2004
"2","01","003",6236,2004
"3","01","005",1206,2004
"4","01","007",896,2004
"5","01","009",2208,2004
"6","01","011",368,2004
"7","01","013",689,2004
"8","01","015",4199,2004
"9","01","017",1497,2004
"10","01","019",859,2004
"11","01","021",1432,2004
"12","01","023",585,2004
"13","01","025",973,2004
"14","01","027",539,2004
"15","01","029",652,2004
"16","01","031",3272,2004
"17","01","033",2146,2004
"18","01","035",567,2004
"19","01","037",744,2004
"20","01","039",1064,2004
"21","01","041",587,2004
"22","01","043",2550,2004
"23","01","045",5687,2004
"24","01","047",1587,2004
"25","01","049",2291,2004
"26","01","051",3976,2004
"27","01","053",1446,2004
"28","01","055",3454,2004
"29","01","057",548,2004
"30","01","059",1114,2004
"31","01","061",1141,2004
"32","01","063",378,2004
"33","01","065",628,2004
"34","01","067",837,2004
"35","01","069",4266,2004
"36","01","071",1809,2004
"37","01","073",24875,2004
"38","01","075",591,2004
"39","01","077",3104,2004
"40","01","079",1291,2004
"41","01","081",6262,2004
"42","01","083",2567,2004
"43","01","085",649,2004
"44","01","087",1019,2004
"45","01","089",11159,2004
"46","01","091",826,2004
"47","01","093",1019,2004
"48","01","095",3430,2004
"49","01","097",10879,2004
"50","01","099",797,2004
"51","01","101",12144,2004
"52","01","103",4561,2004
"53","01","105",463,2004
"54","01","107",717,2004
"55","01","109",1278,2004
"56","01","111",789,2004
"57","01","113",3756,2004
"58","01","115",3095,2004
"59","01","117",9766,2004
"60","01","119",603,2004
"61","01","121",3166,2004
"62","01","123",1679,2004
"63","01","125",6026,2004
"64","01","127",1929,2004
"65","01","129",667,2004
"66","01","131",453,2004
"67","01","133",889,2004
"68","02","013",184,2004
"69","02","016",476,2004
"70","02","020",18532,2004
"71","02","050",654,2004
"72","02","060",90,2004
"73","02","068",295,2004
"74","02","070",272,2004
"75","02","090",7908,2004
"76","02","100",130,2004
"77","02","110",1906,2004
"78","02","122",2605,2004
"79","02","130",865,2004
"80","02","150",1325,2004
"81","02","164",102,2004
"82","02","170",3454,2004
"83","02","180",467,2004
"84","02","185",405,2004
"85","02","188",348,2004
"86","02","201",325,2004
"87","02","220",627,2004
"88","02","232",209,2004
"89","02","240",402,2004
"90","02","261",775,2004
"91","02","270",278,2004
"92","02","280",377,2004
"93","02","282",26,2004
"94","02","290",438,2004
"95","04","001",5181,2004
"96","04","003",8631,2004
"97","04","005",8507,2004
"98","04","007",2761,2004
"99","04","009",1233,2004
"100","04","011",464,2004
"101","04","012",919,2004
"102","04","013",103583,2004
"103","04","015",8524,2004
"104","04","017",5462,2004
"105","04","019",30153,2004
"106","04","021",11805,2004
"107","04","023",1559,2004
"108","04","025",8498,2004
"109","04","027",7497,2004
"110","05","001",795,2004
"111","05","003",926,2004
"112","05","005",1752,2004
"113","05","007",9419,2004
"114","05","009",1540,2004
"115","05","011",486,2004
"116","05","013",258,2004
"117","05","015",1304,2004
"118","05","017",634,2004
"119","05","019",1164,2004
"120","05","021",751,2004
"121","05","023",989,2004
"122","05","025",416,2004
"123","05","027",975,2004
"124","05","029",859,2004
"125","05","031",4050,2004
"126","05","033",2956,2004
"127","05","035",2342,2004
"128","05","037",972,2004
"129","05","039",464,2004
"130","05","041",720,2004
"131","05","043",880,2004
"132","05","045",4539,2004
"133","05","047",786,2004
"134","05","049",525,2004
"135","05","051",3688,2004
"136","05","053",853,2004
"137","05","055",1386,2004
"138","05","057",1073,2004
"139","05","059",1374,2004
"140","05","061",666,2004
"141","05","063",1568,2004
"142","05","065",580,2004
"143","05","067",730,2004
"144","05","069",3306,2004
"145","05","071",927,2004
"146","05","073",394,2004
"147","05","075",894,2004
"148","05","077",421,2004
"149","05","079",574,2004
"150","05","081",595,2004
"151","05","083",996,2004
"152","05","085",3550,2004
"153","05","087",736,2004
"154","05","089",840,2004
"155","05","091",2519,2004
"156","05","093",2119,2004
"157","05","095",487,2004
"158","05","097",433,2004
"159","05","099",531,2004
"160","05","101",429,2004
"161","05","103",1211,2004
"162","05","105",541,2004
"163","05","107",1023,2004
"164","05","109",541,2004
"165","05","111",1095,2004
"166","05","113",810,2004
"167","05","115",2558,2004
"168","05","117",403,2004
"169","05","119",18450,2004
"170","05","121",788,2004
"171","05","123",1427,2004
"172","05","125",4227,2004
"173","05","127",479,2004
"174","05","129",336,2004
"175","05","131",6150,2004
"176","05","133",607,2004
"177","05","135",995,2004
"178","05","137",387,2004
"179","05","139",1775,2004
"180","05","141",729,2004
"181","05","143",9274,2004
"182","05","145",3017,2004
"183","05","147",367,2004
"184","05","149",1105,2004
"185","06","001",81976,2004
"186","06","003",119,2004
"187","06","005",1466,2004
"188","06","007",7664,2004
"189","06","009",2148,2004
"190","06","011",966,2004
"191","06","013",46943,2004
"192","06","015",1077,2004
"193","06","017",8807,2004
"194","06","019",22525,2004
"195","06","021",1301,2004
"196","06","023",4531,2004
"197","06","025",5819,2004
"198","06","027",913,2004
"199","06","029",21585,2004
"200","06","031",7301,2004
"201","06","033",2654,2004
"202","06","035",1396,2004
"203","06","037",282721,2004
"204","06","039",5298,2004
"205","06","041",11663,2004
"206","06","043",978,2004
"207","06","045",3426,2004
"208","06","047",10062,2004
"209","06","049",485,2004
"210","06","051",1036,2004
"211","06","053",23978,2004
"212","06","055",6393,2004
"213","06","057",4809,2004
"214","06","059",130407,2004
"215","06","061",17762,2004
"216","06","063",1114,2004
"217","06","065",78257,2004
"218","06","067",59125,2004
"219","06","069",4018,2004
"220","06","071",89353,2004
"221","06","073",141960,2004
"222","06","075",48394,2004
"223","06","077",26488,2004
"224","06","079",10327,2004
"225","06","081",41604,2004
"226","06","083",19149,2004
"227","06","085",76475,2004
"228","06","087",12009,2004
"229","06","089",6611,2004
"230","06","091",231,2004
"231","06","093",1821,2004
"232","06","095",25010,2004
"233","06","097",17841,2004
"234","06","099",19625,2004
"235","06","101",4844,2004
"236","06","103",2395,2004
"237","06","105",515,2004
"238","06","107",11024,2004
"239","06","109",2251,2004
"240","06","111",36269,2004
"241","06","113",11683,2004
"242","06","115",5680,2004
"243","08","001",29166,2004
"244","08","003",990,2004
"245","08","005",42385,2004
"246","08","007",724,2004
"247","08","009",182,2004
"248","08","011",298,2004
"249","08","013",18337,2004
"250","08","014",4945,2004
"251","08","015",974,2004
"252","08","017",124,2004
"253","08","019",717,2004
"254","08","021",301,2004
"255","08","023",210,2004
"256","08","025",251,2004
"257","08","027",262,2004
"258","08","029",1389,2004
"259","08","031",49954,2004
"260","08","033",124,2004
"261","08","035",17850,2004
"262","08","037",3050,2004
"263","08","039",1548,2004
"264","08","041",37646,2004
"265","08","043",1984,2004
"266","08","045",2770,2004
"267","08","047",391,2004
"268","08","049",986,2004
"269","08","051",1009,2004
"270","08","053",68,2004
"271","08","055",367,2004
"272","08","057",161,2004
"273","08","059",36344,2004
"274","08","061",99,2004
"275","08","063",448,2004
"276","08","065",572,2004
"277","08","067",2618,2004
"278","08","069",15151,2004
"279","08","071",757,2004
"280","08","073",321,2004
"281","08","075",1036,2004
"282","08","077",5137,2004
"283","08","079",50,2004
"284","08","081",920,2004
"285","08","083",1352,2004
"286","08","085",1759,2004
"287","08","087",1481,2004
"288","08","089",908,2004
"289","08","091",234,2004
"290","08","093",1224,2004
"291","08","095",231,2004
"292","08","097",1160,2004
"293","08","099",696,2004
"294","08","101",4938,2004
"295","08","103",519,2004
"296","08","105",947,2004
"297","08","107",1426,2004
"298","08","109",251,2004
"299","08","111",56,2004
"300","08","113",517,2004
"301","08","115",114,2004
"302","08","117",2455,2004
"303","08","119",1959,2004
"304","08","121",226,2004
"305","08","123",11502,2004
"306","08","125",541,2004
"307","09","001",34956,2004
"308","09","003",27443,2004
"309","09","005",7533,2004
"310","09","007",7404,2004
"311","09","009",28360,2004
"312","09","011",12546,2004
"313","09","013",6988,2004
"314","09","015",4679,2004
"315","10","001",6305,2004
"316","10","003",18589,2004
"317","10","005",5408,2004
"318","11","001",39544,2004
"319","12","001",13263,2004
"320","12","003",943,2004
"321","12","005",8918,2004
"322","12","007",1128,2004
"323","12","009",19914,2004
"324","12","011",83720,2004
"325","12","013",425,2004
"326","12","015",10856,2004
"327","12","017",5402,2004
"328","12","019",12568,2004
"329","12","021",14233,2004
"330","12","023",2578,2004
"331","12","027",1806,2004
"332","12","029",659,2004
"333","12","031",45756,2004
"334","12","033",20606,2004
"335","12","035",3394,2004
"336","12","037",485,2004
"337","12","039",2089,2004
"338","12","041",846,2004
"339","12","043",654,2004
"340","12","045",654,2004
"341","12","047",677,2004
"342","12","049",1260,2004
"343","12","051",2111,2004
"344","12","053",6952,2004
"345","12","055",3829,2004
"346","12","057",54317,2004
"347","12","059",808,2004
"348","12","061",5996,2004
"349","12","063",1760,2004
"350","12","065",723,2004
"351","12","067",260,2004
"352","12","069",14427,2004
"353","12","071",20426,2004
"354","12","073",13779,2004
"355","12","075",2031,2004
"356","12","077",285,2004
"357","12","079",692,2004
"358","12","081",14623,2004
"359","12","083",11894,2004
"360","12","085",8019,2004
"361","12","086",80620,2004
"362","12","087",7274,2004
"363","12","089",3672,2004
"364","12","091",15310,2004
"365","12","093",1848,2004
"366","12","095",63841,2004
"367","12","097",18379,2004
"368","12","099",51087,2004
"369","12","101",21009,2004
"370","12","103",42042,2004
"371","12","105",20989,2004
"372","12","107",2952,2004
"373","12","109",9379,2004
"374","12","111",12275,2004
"375","12","113",10060,2004
"376","12","115",17639,2004
"377","12","117",29674,2004
"378","12","119",2705,2004
"379","12","121",1802,2004
"380","12","123",602,2004
"381","12","125",676,2004
"382","12","127",20349,2004
"383","12","129",1263,2004
"384","12","131",2924,2004
"385","12","133",1129,2004
"386","13","001",737,2004
"387","13","003",358,2004
"388","13","005",364,2004
"389","13","007",185,2004
"390","13","009",1705,2004
"391","13","011",1157,2004
"392","13","013",3372,2004
"393","13","015",4718,2004
"394","13","017",851,2004
"395","13","019",950,2004
"396","13","021",7607,2004
"397","13","023",495,2004
"398","13","025",856,2004
"399","13","027",919,2004
"400","13","029",2503,2004
"401","13","031",2701,2004
"402","13","033",1053,2004
"403","13","035",1235,2004
"404","13","037",304,2004
"405","13","039",4975,2004
"406","13","043",472,2004
"407","13","045",4896,2004
"408","13","047",3583,2004
"409","13","049",498,2004
"410","13","051",14479,2004
"411","13","053",3306,2004
"412","13","055",872,2004
"413","13","057",10339,2004
"414","13","059",7224,2004
"415","13","061",150,2004
"416","13","063",24219,2004
"417","13","065",223,2004
"418","13","067",48521,2004
"419","13","069",1326,2004
"420","13","071",1423,2004
"421","13","073",7065,2004
"422","13","075",718,2004
"423","13","077",5354,2004
"424","13","079",768,2004
"425","13","081",952,2004
"426","13","083",758,2004
"427","13","085",1184,2004
"428","13","087",1134,2004
"429","13","089",57316,2004
"430","13","091",662,2004
"431","13","093",626,2004
"432","13","095",5288,2004
"433","13","097",8306,2004
"434","13","099",491,2004
"435","13","101",172,2004
"436","13","103",2274,2004
"437","13","105",710,2004
"438","13","107",872,2004
"439","13","109",458,2004
"440","13","111",908,2004
"441","13","113",6525,2004
"442","13","115",4137,2004
"443","13","117",7503,2004
"444","13","119",1029,2004
"445","13","121",67165,2004
"446","13","123",1086,2004
"447","13","125",130,2004
"448","13","127",3502,2004
"449","13","129",2220,2004
"450","13","131",982,2004
"451","13","133",654,2004
"452","13","135",44901,2004
"453","13","137",1504,2004
"454","13","139",7521,2004
"455","13","141",395,2004
"456","13","143",1437,2004
"457","13","145",1691,2004
"458","13","147",936,2004
"459","13","149",677,2004
"460","13","151",10907,2004
"461","13","153",8331,2004
"462","13","155",556,2004
"463","13","157",2956,2004
"464","13","159",741,2004
"465","13","161",542,2004
"466","13","163",677,2004
"467","13","165",268,2004
"468","13","167",358,2004
"469","13","169",1438,2004
"470","13","171",1008,2004
"471","13","173",540,2004
"472","13","175",1631,2004
"473","13","177",1852,2004
"474","13","179",12292,2004
"475","13","181",360,2004
"476","13","183",1203,2004
"477","13","185",6396,2004
"478","13","187",1469,2004
"479","13","189",1015,2004
"480","13","191",657,2004
"481","13","193",595,2004
"482","13","195",1420,2004
"483","13","197",361,2004
"484","13","199",1236,2004
"485","13","201",271,2004
"486","13","205",1087,2004
"487","13","207",1230,2004
"488","13","209",437,2004
"489","13","211",693,2004
"490","13","213",2225,2004
"491","13","215",14683,2004
"492","13","217",5151,2004
"493","13","219",1777,2004
"494","13","221",783,2004
"495","13","223",6944,2004
"496","13","225",1711,2004
"497","13","227",1415,2004
"498","13","229",860,2004
"499","13","231",913,2004
"500","13","233",1452,2004
"501","13","235",395,2004
"502","13","237",1113,2004
"503","13","239",131,2004
"504","13","241",623,2004
"505","13","243",336,2004
"506","13","245",14333,2004
"507","13","247",6800,2004
"508","13","249",217,2004
"509","13","251",678,2004
"510","13","253",534,2004
"511","13","255",3536,2004
"512","13","257",1269,2004
"513","13","259",267,2004
"514","13","261",1401,2004
"515","13","263",321,2004
"516","13","265",112,2004
"517","13","267",810,2004
"518","13","269",376,2004
"519","13","271",454,2004
"520","13","273",538,2004
"521","13","275",1688,2004
"522","13","277",1800,2004
"523","13","279",1102,2004
"524","13","281",426,2004
"525","13","283",276,2004
"526","13","285",2492,2004
"527","13","287",444,2004
"528","13","289",732,2004
"529","13","291",735,2004
"530","13","293",976,2004
"531","13","295",3010,2004
"532","13","297",3383,2004
"533","13","299",1562,2004
"534","13","301",341,2004
"535","13","303",603,2004
"536","13","305",1053,2004
"537","13","307",130,2004
"538","13","309",201,2004
"539","13","311",1229,2004
"540","13","313",4533,2004
"541","13","315",315,2004
"542","13","317",441,2004
"543","13","319",516,2004
"544","13","321",1139,2004
"545","15","001",4308,2004
"546","15","003",39780,2004
"547","15","005",-1,2004
"548","15","007",1931,2004
"549","15","009",4876,2004
"550","16","001",15768,2004
"551","16","003",240,2004
"552","16","005",4756,2004
"553","16","007",311,2004
"554","16","009",409,2004
"555","16","011",2393,2004
"556","16","013",1240,2004
"557","16","015",579,2004
"558","16","017",1915,2004
"559","16","019",5153,2004
"560","16","021",537,2004
"561","16","023",184,2004
"562","16","025",85,2004
"563","16","027",8255,2004
"564","16","029",411,2004
"565","16","031",1334,2004
"566","16","033",66,2004
"567","16","035",473,2004
"568","16","037",270,2004
"569","16","039",3421,2004
"570","16","041",655,2004
"571","16","043",882,2004
"572","16","045",954,2004
"573","16","047",918,2004
"574","16","049",644,2004
"575","16","051",1462,2004
"576","16","053",1313,2004
"577","16","055",5311,2004
"578","16","057",2729,2004
"579","16","059",371,2004
"580","16","061",251,2004
"581","16","063",300,2004
"582","16","065",2484,2004
"583","16","067",1278,2004
"584","16","069",1989,2004
"585","16","071",174,2004
"586","16","073",919,2004
"587","16","075",1281,2004
"588","16","077",471,2004
"589","16","079",553,2004
"590","16","081",492,2004
"591","16","083",3646,2004
"592","16","085",660,2004
"593","16","087",547,2004
"594","17","001",1835,2004
"595","17","003",579,2004
"596","17","005",796,2004
"597","17","007",2942,2004
"598","17","009",237,2004
"599","17","011",1429,2004
"600","17","013",113,2004
"601","17","015",739,2004
"602","17","017",684,2004
"603","17","019",8853,2004
"604","17","021",1314,2004
"605","17","023",662,2004
"606","17","025",583,2004
"607","17","027",1359,2004
"608","17","029",2431,2004
"609","17","031",183991,2004
"610","17","033",610,2004
"611","17","035",561,2004
"612","17","037",5221,2004
"613","17","039",712,2004
"614","17","041",1028,2004
"615","17","043",58085,2004
"616","17","045",673,2004
"617","17","047",283,2004
"618","17","049",1500,2004
"619","17","051",736,2004
"620","17","053",804,2004
"621","17","055",1336,2004
"622","17","057",1231,2004
"623","17","059",232,2004
"624","17","061",541,2004
"625","17","063",2229,2004
"626","17","065",301,2004
"627","17","067",853,2004
"628","17","069",129,2004
"629","17","071",354,2004
"630","17","073",2162,2004
"631","17","075",1309,2004
"632","17","077",3588,2004
"633","17","079",377,2004
"634","17","081",1379,2004
"635","17","083",920,2004
"636","17","085",910,2004
"637","17","087",488,2004
"638","17","089",26187,2004
"639","17","091",4070,2004
"640","17","093",4749,2004
"641","17","095",1971,2004
"642","17","097",32646,2004
"643","17","099",4123,2004
"644","17","101",562,2004
"645","17","103",1672,2004
"646","17","105",1558,2004
"647","17","107",1188,2004
"648","17","109",1369,2004
"649","17","111",13475,2004
"650","17","113",6916,2004
"651","17","115",3832,2004
"652","17","117",2092,2004
"653","17","119",10009,2004
"654","17","121",1560,2004
"655","17","123",621,2004
"656","17","125",768,2004
"657","17","127",594,2004
"658","17","129",681,2004
"659","17","131",859,2004
"660","17","133",1252,2004
"661","17","135",1057,2004
"662","17","137",1471,2004
"663","17","139",721,2004
"664","17","141",2454,2004
"665","17","143",7958,2004
"666","17","145",753,2004
"667","17","147",818,2004
"668","17","149",596,2004
"669","17","151",186,2004
"670","17","153",345,2004
"671","17","155",300,2004
"672","17","157",1208,2004
"673","17","159",624,2004
"674","17","161",5942,2004
"675","17","163",12428,2004
"676","17","165",898,2004
"677","17","167",6677,2004
"678","17","169",313,2004
"679","17","171",231,2004
"680","17","173",958,2004
"681","17","175",280,2004
"682","17","177",1839,2004
"683","17","179",5396,2004
"684","17","181",614,2004
"685","17","183",2691,2004
"686","17","185",444,2004
"687","17","187",812,2004
"688","17","189",753,2004
"689","17","191",526,2004
"690","17","193",482,2004
"691","17","195",2123,2004
"692","17","197",30046,2004
"693","17","199",2700,2004
"694","17","201",9799,2004
"695","17","203",1632,2004
"696","18","001",1201,2004
"697","18","003",11732,2004
"698","18","005",3259,2004
"699","18","007",607,2004
"700","18","009",619,2004
"701","18","011",2598,2004
"702","18","013",984,2004
"703","18","015",1036,2004
"704","18","017",1707,2004
"705","18","019",5377,2004
"706","18","021",1195,2004
"707","18","023",1424,2004
"708","18","025",542,2004
"709","18","027",914,2004
"710","18","029",2341,2004
"711","18","031",1131,2004
"712","18","033",2066,2004
"713","18","035",4740,2004
"714","18","037",1486,2004
"715","18","039",6702,2004
"716","18","041",1047,2004
"717","18","043",4293,2004
"718","18","045",992,2004
"719","18","047",980,2004
"720","18","049",1067,2004
"721","18","051",1307,2004
"722","18","053",2589,2004
"723","18","055",1413,2004
"724","18","057",12758,2004
"725","18","059",3260,2004
"726","18","061",1651,2004
"727","18","063",6874,2004
"728","18","065",2030,2004
"729","18","067",3211,2004
"730","18","069",1566,2004
"731","18","071",1669,2004
"732","18","073",1467,2004
"733","18","075",941,2004
"734","18","077",1200,2004
"735","18","079",1503,2004
"736","18","081",7872,2004
"737","18","083",1296,2004
"738","18","085",3310,2004
"739","18","087",1577,2004
"740","18","089",18094,2004
"741","18","091",3314,2004
"742","18","093",1550,2004
"743","18","095",4827,2004
"744","18","097",42955,2004
"745","18","099",2042,2004
"746","18","101",449,2004
"747","18","103",1848,2004
"748","18","105",6512,2004
"749","18","107",1413,2004
"750","18","109",3705,2004
"751","18","111",778,2004
"752","18","113",2186,2004
"753","18","115",353,2004
"754","18","117",746,2004
"755","18","119",1337,2004
"756","18","121",759,2004
"757","18","123",666,2004
"758","18","125",631,2004
"759","18","127",7336,2004
"760","18","129",1217,2004
"761","18","131",660,2004
"762","18","133",1752,2004
"763","18","135",1283,2004
"764","18","137",1341,2004
"765","18","139",871,2004
"766","18","141",10171,2004
"767","18","143",1031,2004
"768","18","145",2173,2004
"769","18","147",895,2004
"770","18","149",1075,2004
"771","18","151",1756,2004
"772","18","153",882,2004
"773","18","155",440,2004
"774","18","157",7831,2004
"775","18","159",858,2004
"776","18","161",460,2004
"777","18","163",7116,2004
"778","18","165",807,2004
"779","18","167",4464,2004
"780","18","169",1364,2004
"781","18","171",442,2004
"782","18","173",2964,2004
"783","18","175",1236,2004
"784","18","177",2648,2004
"785","18","179",1225,2004
"786","18","181",1399,2004
"787","18","183",1424,2004
"788","19","001",373,2004
"789","19","003",220,2004
"790","19","005",546,2004
"791","19","007",489,2004
"792","19","009",231,2004
"793","19","011",1188,2004
"794","19","013",4744,2004
"795","19","015",1177,2004
"796","19","017",989,2004
"797","19","019",849,2004
"798","19","021",1087,2004
"799","19","023",580,2004
"800","19","025",472,2004
"801","19","027",768,2004
"802","19","029",576,2004
"803","19","031",946,2004
"804","19","033",1710,2004
"805","19","035",532,2004
"806","19","037",503,2004
"807","19","039",657,2004
"808","19","041",837,2004
"809","19","043",719,2004
"810","19","045",1752,2004
"811","19","047",688,2004
"812","19","049",3305,2004
"813","19","051",359,2004
"814","19","053",424,2004
"815","19","055",659,2004
"816","19","057",1547,2004
"817","19","059",770,2004
"818","19","061",2663,2004
"819","19","063",458,2004
"820","19","065",782,2004
"821","19","067",695,2004
"822","19","069",407,2004
"823","19","071",348,2004
"824","19","073",438,2004
"825","19","075",598,2004
"826","19","077",601,2004
"827","19","079",716,2004
"828","19","081",578,2004
"829","19","083",840,2004
"830","19","085",618,2004
"831","19","087",906,2004
"832","19","089",403,2004
"833","19","091",439,2004
"834","19","093",308,2004
"835","19","095",657,2004
"836","19","097",756,2004
"837","19","099",1563,2004
"838","19","101",711,2004
"839","19","103",7300,2004
"840","19","105",814,2004
"841","19","107",508,2004
"842","19","109",571,2004
"843","19","111",1283,2004
"844","19","113",7205,2004
"845","19","115",677,2004
"846","19","117",390,2004
"847","19","119",458,2004
"848","19","121",799,2004
"849","19","123",889,2004
"850","19","125",1355,2004
"851","19","127",1765,2004
"852","19","129",751,2004
"853","19","131",360,2004
"854","19","133",389,2004
"855","19","135",348,2004
"856","19","137",509,2004
"857","19","139",1600,2004
"858","19","141",650,2004
"859","19","143",299,2004
"860","19","145",588,2004
"861","19","147",407,2004
"862","19","149",1031,2004
"863","19","151",332,2004
"864","19","153",15293,2004
"865","19","155",3837,2004
"866","19","157",854,2004
"867","19","159",278,2004
"868","19","161",445,2004
"869","19","163",6779,2004
"870","19","165",536,2004
"871","19","167",1058,2004
"872","19","169",5051,2004
"873","19","171",833,2004
"874","19","173",339,2004
"875","19","175",550,2004
"876","19","177",333,2004
"877","19","179",1587,2004
"878","19","181",2259,2004
"879","19","183",969,2004
"880","19","185",297,2004
"881","19","187",1477,2004
"882","19","189",483,2004
"883","19","191",635,2004
"884","19","193",5044,2004
"885","19","195",342,2004
"886","19","197",598,2004
"887","20","001",647,2004
"888","20","003",382,2004
"889","20","005",770,2004
"890","20","007",221,2004
"891","20","009",1105,2004
"892","20","011",699,2004
"893","20","013",551,2004
"894","20","015",3177,2004
"895","20","017",149,2004
"896","20","019",246,2004
"897","20","021",1067,2004
"898","20","023",95,2004
"899","20","025",166,2004
"900","20","027",418,2004
"901","20","029",419,2004
"902","20","031",440,2004
"903","20","033",76,2004
"904","20","035",1767,2004
"905","20","037",1917,2004
"906","20","039",152,2004
"907","20","041",1120,2004
"908","20","043",469,2004
"909","20","045",6437,2004
"910","20","047",188,2004
"911","20","049",155,2004
"912","20","051",1531,2004
"913","20","053",296,2004
"914","20","055",2525,2004
"915","20","057",1879,2004
"916","20","059",1365,2004
"917","20","061",5904,2004
"918","20","063",138,2004
"919","20","065",114,2004
"920","20","067",501,2004
"921","20","069",453,2004
"922","20","071",119,2004
"923","20","073",384,2004
"924","20","075",180,2004
"925","20","077",346,2004
"926","20","079",1541,2004
"927","20","081",332,2004
"928","20","083",116,2004
"929","20","085",654,2004
"930","20","087",1100,2004
"931","20","089",169,2004
"932","20","091",26286,2004
"933","20","093",318,2004
"934","20","095",491,2004
"935","20","097",210,2004
"936","20","099",829,2004
"937","20","101",102,2004
"938","20","103",7074,2004
"939","20","105",183,2004
"940","20","107",469,2004
"941","20","109",170,2004
"942","20","111",2019,2004
"943","20","113",1287,2004
"944","20","115",580,2004
"945","20","117",415,2004
"946","20","119",239,2004
"947","20","121",1561,2004
"948","20","123",319,2004
"949","20","125",1785,2004
"950","20","127",247,2004
"951","20","129",249,2004
"952","20","131",382,2004
"953","20","133",775,2004
"954","20","135",145,2004
"955","20","137",267,2004
"956","20","139",866,2004
"957","20","141",187,2004
"958","20","143",349,2004
"959","20","145",335,2004
"960","20","147",289,2004
"961","20","149",1195,2004
"962","20","151",428,2004
"963","20","153",139,2004
"964","20","155",2435,2004
"965","20","157",224,2004
"966","20","159",496,2004
"967","20","161",5505,2004
"968","20","163",228,2004
"969","20","165",187,2004
"970","20","167",414,2004
"971","20","169",2629,2004
"972","20","171",264,2004
"973","20","173",17245,2004
"974","20","175",1700,2004
"975","20","177",6695,2004
"976","20","179",115,2004
"977","20","181",358,2004
"978","20","183",152,2004
"979","20","185",214,2004
"980","20","187",172,2004
"981","20","189",383,2004
"982","20","191",1374,2004
"983","20","193",555,2004
"984","20","195",175,2004
"985","20","197",353,2004
"986","20","199",86,2004
"987","20","201",248,2004
"988","20","203",162,2004
"989","20","205",514,2004
"990","20","207",147,2004
"991","20","209",9011,2004
"992","21","001",577,2004
"993","21","003",734,2004
"994","21","005",982,2004
"995","21","007",338,2004
"996","21","009",1496,2004
"997","21","011",454,2004
"998","21","013",1064,2004
"999","21","015",6894,2004
"1000","21","017",961,2004
"1001","21","019",2020,2004
"1002","21","021",1448,2004
"1003","21","023",485,2004
"1004","21","025",376,2004
"1005","21","027",805,2004
"1006","21","029",3575,2004
"1007","21","031",491,2004
"1008","21","033",453,2004
"1009","21","035",1454,2004
"1010","21","037",4640,2004
"1011","21","039",272,2004
"1012","21","041",650,2004
"1013","21","043",736,2004
"1014","21","045",434,2004
"1015","21","047",11110,2004
"1016","21","049",1648,2004
"1017","21","051",569,2004
"1018","21","053",299,2004
"1019","21","055",340,2004
"1020","21","057",259,2004
"1021","21","059",2935,2004
"1022","21","061",438,2004
"1023","21","063",184,2004
"1024","21","065",514,2004
"1025","21","067",14200,2004
"1026","21","069",479,2004
"1027","21","071",1091,2004
"1028","21","073",2151,2004
"1029","21","075",471,2004
"1030","21","077",513,2004
"1031","21","079",931,2004
"1032","21","081",1837,2004
"1033","21","083",1281,2004
"1034","21","085",784,2004
"1035","21","087",419,2004
"1036","21","089",1503,2004
"1037","21","091",383,2004
"1038","21","093",7809,2004
"1039","21","095",724,2004
"1040","21","097",685,2004
"1041","21","099",656,2004
"1042","21","101",1698,2004
"1043","21","103",870,2004
"1044","21","105",216,2004
"1045","21","107",1651,2004
"1046","21","109",342,2004
"1047","21","111",24769,2004
"1048","21","113",2807,2004
"1049","21","115",753,2004
"1050","21","117",10008,2004
"1051","21","119",431,2004
"1052","21","121",1092,2004
"1053","21","123",679,2004
"1054","21","125",2040,2004
"1055","21","127",553,2004
"1056","21","129",258,2004
"1057","21","131",265,2004
"1058","21","133",578,2004
"1059","21","135",418,2004
"1060","21","137",1024,2004
"1061","21","139",530,2004
"1062","21","141",1047,2004
"1063","21","143",379,2004
"1064","21","145",2944,2004
"1065","21","147",436,2004
"1066","21","149",429,2004
"1067","21","151",3290,2004
"1068","21","153",281,2004
"1069","21","155",520,2004
"1070","21","157",1278,2004
"1071","21","159",386,2004
"1072","21","161",743,2004
"1073","21","163",2919,2004
"1074","21","165",342,2004
"1075","21","167",903,2004
"1076","21","169",433,2004
"1077","21","171",320,2004
"1078","21","173",1099,2004
"1079","21","175",435,2004
"1080","21","177",888,2004
"1081","21","179",1568,2004
"1082","21","181",336,2004
"1083","21","183",856,2004
"1084","21","185",3034,2004
"1085","21","187",572,2004
"1086","21","189",125,2004
"1087","21","191",730,2004
"1088","21","193",847,2004
"1089","21","195",1648,2004
"1090","21","197",608,2004
"1091","21","199",1741,2004
"1092","21","201",92,2004
"1093","21","203",519,2004
"1094","21","205",940,2004
"1095","21","207",461,2004
"1096","21","209",2039,2004
"1097","21","211",1811,2004
"1098","21","213",796,2004
"1099","21","215",823,2004
"1100","21","217",846,2004
"1101","21","219",590,2004
"1102","21","221",723,2004
"1103","21","223",503,2004
"1104","21","225",601,2004
"1105","21","227",4124,2004
"1106","21","229",407,2004
"1107","21","231",564,2004
"1108","21","233",711,2004
"1109","21","235",1209,2004
