"","y2_statefips","y2_countyfips","n2","Year"
"15492","51","610",1602,2009
"15493","51","620",577,2009
"15494","51","630",3404,2009
"15495","51","640",389,2009
"15496","51","650",12467,2009
"15497","51","660",2805,2009
"15498","51","670",1897,2009
"15499","51","678",419,2009
"15500","51","680",4264,2009
"15501","51","683",5793,2009
"15502","51","685",2243,2009
"15503","51","690",756,2009
"15504","51","700",17128,2009
"15505","51","710",21185,2009
"15506","51","720",295,2009
"15507","51","730",2900,2009
"15508","51","735",821,2009
"15509","51","740",8018,2009
"15510","51","750",986,2009
"15511","51","760",14074,2009
"15512","51","770",6318,2009
"15513","51","775",1772,2009
"15514","51","790",1435,2009
"15515","51","800",6536,2009
"15516","51","810",33923,2009
"15517","51","820",1527,2009
"15518","51","830",1113,2009
"15519","51","840",2603,2009
"15520","53","001",1065,2009
"15521","53","003",1384,2009
"15522","53","005",10645,2009
"15523","53","007",3854,2009
"15524","53","009",2903,2009
"15525","53","011",18963,2009
"15526","53","013",256,2009
"15527","53","015",4086,2009
"15528","53","017",2640,2009
"15529","53","019",410,2009
"15530","53","021",6317,2009
"15531","53","023",93,2009
"15532","53","025",4292,2009
"15533","53","027",2655,2009
"15534","53","029",6242,2009
"15535","53","031",1281,2009
"15536","53","033",80095,2009
"15537","53","035",13742,2009
"15538","53","037",2096,2009
"15539","53","039",1098,2009
"15540","53","041",3379,2009
"15541","53","043",555,2009
"15542","53","045",3094,2009
"15543","53","047",1775,2009
"15544","53","049",1042,2009
"15545","53","051",858,2009
"15546","53","053",47927,2009
"15547","53","055",674,2009
"15548","53","057",5234,2009
"15549","53","059",548,2009
"15550","53","061",33608,2009
"15551","53","063",18161,2009
"15552","53","065",2190,2009
"15553","53","067",17745,2009
"15554","53","069",242,2009
"15555","53","071",2639,2009
"15556","53","073",8134,2009
"15557","53","075",2733,2009
"15558","53","077",7852,2009
"15559","54","001",573,2009
"15560","54","003",5449,2009
"15561","54","005",760,2009
"15562","54","007",442,2009
"15563","54","009",812,2009
"15564","54","011",4137,2009
"15565","54","013",206,2009
"15566","54","015",341,2009
"15567","54","017",235,2009
"15568","54","019",1475,2009
"15569","54","021",252,2009
"15570","54","023",389,2009
"15571","54","025",1189,2009
"15572","54","027",856,2009
"15573","54","029",1168,2009
"15574","54","031",534,2009
"15575","54","033",2385,2009
"15576","54","035",950,2009
"15577","54","037",3058,2009
"15578","54","039",6447,2009
"15579","54","041",651,2009
"15580","54","043",727,2009
"15581","54","045",957,2009
"15582","54","047",555,2009
"15583","54","049",1936,2009
"15584","54","051",940,2009
"15585","54","053",815,2009
"15586","54","055",2038,2009
"15587","54","057",1017,2009
"15588","54","059",863,2009
"15589","54","061",4221,2009
"15590","54","063",452,2009
"15591","54","065",675,2009
"15592","54","067",833,2009
"15593","54","069",1597,2009
"15594","54","071",334,2009
"15595","54","073",245,2009
"15596","54","075",241,2009
"15597","54","077",1054,2009
"15598","54","079",2830,2009
"15599","54","081",2583,2009
"15600","54","083",905,2009
"15601","54","085",399,2009
"15602","54","087",550,2009
"15603","54","089",478,2009
"15604","54","091",649,2009
"15605","54","093",249,2009
"15606","54","095",307,2009
"15607","54","097",884,2009
"15608","54","099",1337,2009
"15609","54","101",282,2009
"15610","54","103",569,2009
"15611","54","105",241,2009
"15612","54","107",2818,2009
"15613","54","109",636,2009
"15614","55","001",942,2009
"15615","55","003",689,2009
"15616","55","005",1609,2009
"15617","55","007",574,2009
"15618","55","009",8426,2009
"15619","55","011",476,2009
"15620","55","013",649,2009
"15621","55","015",2354,2009
"15622","55","017",2607,2009
"15623","55","019",1236,2009
"15624","55","021",2765,2009
"15625","55","023",645,2009
"15626","55","025",20003,2009
"15627","55","027",3531,2009
"15628","55","029",964,2009
"15629","55","031",1532,2009
"15630","55","033",1764,2009
"15631","55","035",4633,2009
"15632","55","037",186,2009
"15633","55","039",3258,2009
"15634","55","041",304,2009
"15635","55","043",1668,2009
"15636","55","045",1524,2009
"15637","55","047",844,2009
"15638","55","049",945,2009
"15639","55","051",231,2009
"15640","55","053",881,2009
"15641","55","055",3901,2009
"15642","55","057",1208,2009
"15643","55","059",6661,2009
"15644","55","061",594,2009
"15645","55","063",4435,2009
"15646","55","065",771,2009
"15647","55","067",739,2009
"15648","55","069",959,2009
"15649","55","071",2177,2009
"15650","55","073",4341,2009
"15651","55","075",1537,2009
"15652","55","077",790,2009
"15653","55","078",193,2009
"15654","55","079",25864,2009
"15655","55","081",2278,2009
"15656","55","083",1491,2009
"15657","55","085",1464,2009
"15658","55","087",8697,2009
"15659","55","089",4034,2009
"15660","55","091",282,2009
"15661","55","093",1578,2009
"15662","55","095",1687,2009
"15663","55","097",2529,2009
"15664","55","099",564,2009
"15665","55","101",6333,2009
"15666","55","103",684,2009
"15667","55","105",5101,2009
"15668","55","107",554,2009
"15669","55","109",3800,2009
"15670","55","111",2920,2009
"15671","55","113",703,2009
"15672","55","115",1649,2009
"15673","55","117",3352,2009
"15674","55","119",735,2009
"15675","55","121",1424,2009
"15676","55","123",1164,2009
"15677","55","125",886,2009
"15678","55","127",3998,2009
"15679","55","129",760,2009
"15680","55","131",5439,2009
"15681","55","133",16283,2009
"15682","55","135",1766,2009
"15683","55","137",1010,2009
"15684","55","139",7527,2009
"15685","55","141",2647,2009
"15686","56","001",2812,2009
"15687","56","003",676,2009
"15688","56","005",4051,2009
"15689","56","007",1236,2009
"15690","56","009",1093,2009
"15691","56","011",494,2009
"15692","56","013",2046,2009
"15693","56","015",669,2009
"15694","56","017",360,2009
"15695","56","019",595,2009
"15696","56","021",5589,2009
"15697","56","023",1230,2009
"15698","56","025",4314,2009
"15699","56","027",134,2009
"15700","56","029",1751,2009
"15701","56","031",509,2009
"15702","56","033",1742,2009
"15703","56","035",969,2009
"15704","56","037",3836,2009
"15705","56","039",1465,2009
"15706","56","041",1470,2009
"15707","56","043",550,2009
"15708","56","045",537,2009
"15709","01","001",4293,2010
"15710","01","003",9517,2010
"15711","01","005",997,2010
"15712","01","007",942,2010
"15713","01","009",2572,2010
"15714","01","011",403,2010
"15715","01","013",690,2010
"15716","01","015",4151,2010
"15717","01","017",1531,2010
"15718","01","019",920,2010
"15719","01","021",1831,2010
"15720","01","023",399,2010
"15721","01","025",789,2010
"15722","01","027",543,2010
"15723","01","029",689,2010
"15724","01","031",4387,2010
"15725","01","033",2295,2010
"15726","01","035",455,2010
"15727","01","037",706,2010
"15728","01","039",1408,2010
"15729","01","041",645,2010
"15730","01","043",2643,2010
"15731","01","045",5178,2010
"15732","01","047",1215,2010
"15733","01","049",2605,2010
"15734","01","051",5558,2010
"15735","01","053",1166,2010
"15736","01","055",3352,2010
"15737","01","057",599,2010
"15738","01","059",1360,2010
"15739","01","061",1333,2010
"15740","01","063",235,2010
"15741","01","065",668,2010
"15742","01","067",962,2010
"15743","01","069",5459,2010
"15744","01","071",1552,2010
"15745","01","073",20104,2010
"15746","01","075",534,2010
"15747","01","077",2958,2010
"15748","01","079",1307,2010
"15749","01","081",8008,2010
"15750","01","083",4621,2010
"15751","01","085",710,2010
"15752","01","087",953,2010
"15753","01","089",14995,2010
"15754","01","091",726,2010
"15755","01","093",1098,2010
"15756","01","095",3937,2010
"15757","01","097",10541,2010
"15758","01","099",664,2010
"15759","01","101",10662,2010
"15760","01","103",4726,2010
"15761","01","105",388,2010
"15762","01","107",601,2010
"15763","01","109",1502,2010
"15764","01","111",817,2010
"15765","01","113",5356,2010
"15766","01","115",4267,2010
"15767","01","117",11063,2010
"15768","01","119",428,2010
"15769","01","121",2783,2010
"15770","01","123",1943,2010
"15771","01","125",6559,2010
"15772","01","127",2081,2010
"15773","01","129",727,2010
"15774","01","131",389,2010
"15775","01","133",830,2010
"15776","02","013",225,2010
"15777","02","016",318,2010
"15778","02","020",18497,2010
"15779","02","050",557,2010
"15780","02","060",90,2010
"15781","02","068",180,2010
"15782","02","070",238,2010
"15783","02","090",8784,2010
"15784","02","100",119,2010
"15785","02","105",116,2010
"15786","02","110",1732,2010
"15787","02","122",2622,2010
"15788","02","130",833,2010
"15789","02","150",1123,2010
"15790","02","164",96,2010
"15791","02","170",5841,2010
"15792","02","180",360,2010
"15793","02","185",342,2010
"15794","02","188",260,2010
"15795","02","195",185,2010
"15796","02","198",284,2010
"15797","02","201",-1,2010
"15798","02","220",523,2010
"15799","02","230",80,2010
"15800","02","240",615,2010
"15801","02","261",712,2010
"15802","02","270",241,2010
"15803","02","275",115,2010
"15804","02","280",-1,2010
"15805","02","282",32,2010
"15806","02","290",278,2010
"15807","04","001",4827,2010
"15808","04","003",9728,2010
"15809","04","005",6995,2010
"15810","04","007",2195,2010
"15811","04","009",1176,2010
"15812","04","011",487,2010
"15813","04","012",930,2010
"15814","04","013",108643,2010
"15815","04","015",9456,2010
"15816","04","017",5438,2010
"15817","04","019",29503,2010
"15818","04","021",29876,2010
"15819","04","023",1665,2010
"15820","04","025",9642,2010
"15821","04","027",9171,2010
"15822","05","001",733,2010
"15823","05","003",727,2010
"15824","05","005",1887,2010
"15825","05","007",12400,2010
"15826","05","009",1628,2010
"15827","05","011",431,2010
"15828","05","013",196,2010
"15829","05","015",1432,2010
"15830","05","017",444,2010
"15831","05","019",880,2010
"15832","05","021",649,2010
"15833","05","023",1431,2010
"15834","05","025",449,2010
"15835","05","027",825,2010
"15836","05","029",917,2010
"15837","05","031",4560,2010
"15838","05","033",3223,2010
"15839","05","035",2263,2010
"15840","05","037",849,2010
"15841","05","039",321,2010
"15842","05","041",499,2010
"15843","05","043",788,2010
"15844","05","045",6845,2010
"15845","05","047",839,2010
"15846","05","049",591,2010
"15847","05","051",4192,2010
"15848","05","053",922,2010
"15849","05","055",1807,2010
"15850","05","057",901,2010
"15851","05","059",1544,2010
"15852","05","061",646,2010
"15853","05","063",1589,2010
"15854","05","065",599,2010
"15855","05","067",663,2010
"15856","05","069",2566,2010
"15857","05","071",1048,2010
"15858","05","073",311,2010
"15859","05","075",774,2010
"15860","05","077",393,2010
"15861","05","079",426,2010
"15862","05","081",517,2010
"15863","05","083",935,2010
"15864","05","085",5199,2010
"15865","05","087",611,2010
"15866","05","089",890,2010
"15867","05","091",2706,2010
"15868","05","093",1583,2010
"15869","05","095",397,2010
"15870","05","097",359,2010
"15871","05","099",385,2010
"15872","05","101",387,2010
"15873","05","103",944,2010
"15874","05","105",617,2010
"15875","05","107",643,2010
"15876","05","109",441,2010
"15877","05","111",977,2010
"15878","05","113",775,2010
"15879","05","115",2813,2010
"15880","05","117",355,2010
"15881","05","119",17494,2010
"15882","05","121",739,2010
"15883","05","123",940,2010
"15884","05","125",6482,2010
"15885","05","127",570,2010
"15886","05","129",332,2010
"15887","05","131",5855,2010
"15888","05","133",652,2010
"15889","05","135",920,2010
"15890","05","137",518,2010
"15891","05","139",1291,2010
"15892","05","141",893,2010
"15893","05","143",9841,2010
"15894","05","145",3969,2010
"15895","05","147",312,2010
"15896","05","149",1132,2010
"15897","06","001",61578,2010
"15898","06","003",47,2010
"15899","06","005",1305,2010
"15900","06","007",6473,2010
"15901","06","009",1925,2010
"15902","06","011",940,2010
"15903","06","013",44565,2010
"15904","06","015",950,2010
"15905","06","017",8187,2010
"15906","06","019",20593,2010
"15907","06","021",1129,2010
"15908","06","023",3912,2010
"15909","06","025",6201,2010
"15910","06","027",752,2010
"15911","06","029",23970,2010
"15912","06","031",6527,2010
"15913","06","033",2460,2010
"15914","06","035",1075,2010
"15915","06","037",174918,2010
"15916","06","039",5974,2010
"15917","06","041",9489,2010
"15918","06","043",924,2010
"15919","06","045",2315,2010
"15920","06","047",10280,2010
"15921","06","049",356,2010
"15922","06","051",801,2010
"15923","06","053",16390,2010
"15924","06","055",6104,2010
"15925","06","057",4147,2010
"15926","06","059",96401,2010
"15927","06","061",20398,2010
"15928","06","063",776,2010
"15929","06","065",111951,2010
"15930","06","067",47270,2010
"15931","06","069",2987,2010
"15932","06","071",99344,2010
"15933","06","073",109000,2010
"15934","06","075",38456,2010
"15935","06","077",26423,2010
"15936","06","079",9351,2010
"15937","06","081",31859,2010
"15938","06","083",13024,2010
"15939","06","085",55503,2010
"15940","06","087",8610,2010
"15941","06","089",5934,2010
"15942","06","091",145,2010
"15943","06","093",1516,2010
"15944","06","095",19652,2010
"15945","06","097",12910,2010
"15946","06","099",17633,2010
"15947","06","101",4592,2010
"15948","06","103",2647,2010
"15949","06","105",419,2010
"15950","06","107",11448,2010
"15951","06","109",1721,2010
"15952","06","111",27159,2010
"15953","06","113",9581,2010
"15954","06","115",5763,2010
"15955","08","001",34334,2010
"15956","08","003",932,2010
"15957","08","005",45258,2010
"15958","08","007",558,2010
"15959","08","009",173,2010
"15960","08","011",238,2010
"15961","08","013",15530,2010
"15962","08","014",8923,2010
"15963","08","015",847,2010
"15964","08","017",102,2010
"15965","08","019",580,2010
"15966","08","021",344,2010
"15967","08","023",209,2010
"15968","08","025",215,2010
"15969","08","027",303,2010
"15970","08","029",1303,2010
"15971","08","031",52959,2010
"15972","08","033",67,2010
"15973","08","035",19984,2010
"15974","08","037",2961,2010
"15975","08","039",1425,2010
"15976","08","041",46568,2010
"15977","08","043",1886,2010
"15978","08","045",2722,2010
"15979","08","047",462,2010
"15980","08","049",794,2010
"15981","08","051",820,2010
"15982","08","053",45,2010
"15983","08","055",322,2010
"15984","08","057",65,2010
"15985","08","059",31193,2010
"15986","08","061",88,2010
"15987","08","063",346,2010
"15988","08","065",365,2010
"15989","08","067",2420,2010
"15990","08","069",14757,2010
"15991","08","071",567,2010
"15992","08","073",268,2010
"15993","08","075",798,2010
"15994","08","077",5507,2010
"15995","08","079",38,2010
"15996","08","081",733,2010
"15997","08","083",1188,2010
"15998","08","085",1766,2010
"15999","08","087",1230,2010
"16000","08","089",751,2010
"16001","08","091",334,2010
"16002","08","093",1073,2010
"16003","08","095",237,2010
"16004","08","097",1055,2010
"16005","08","099",553,2010
"16006","08","101",5425,2010
"16007","08","103",427,2010
"16008","08","105",694,2010
"16009","08","107",1237,2010
"16010","08","109",208,2010
"16011","08","111",71,2010
"16012","08","113",461,2010
"16013","08","115",130,2010
"16014","08","117",2177,2010
"16015","08","119",1751,2010
"16016","08","121",238,2010
"16017","08","123",14885,2010
"16018","08","125",480,2010
"16019","09","001",24408,2010
"16020","09","003",21946,2010
"16021","09","005",5504,2010
"16022","09","007",6269,2010
"16023","09","009",21858,2010
"16024","09","011",9604,2010
"16025","09","013",5968,2010
"16026","09","015",3772,2010
"16027","10","001",7587,2010
"16028","10","003",14744,2010
"16029","10","005",7670,2010
"16030","11","001",37593,2010
"16031","12","001",11253,2010
"16032","12","003",1078,2010
"16033","12","005",9701,2010
"16034","12","007",1081,2010
"16035","12","009",21224,2010
"16036","12","011",73879,2010
"16037","12","013",619,2010
"16038","12","015",8945,2010
"16039","12","017",6508,2010
"16040","12","019",14596,2010
"16041","12","021",15394,2010
"16042","12","023",3149,2010
"16043","12","027",1357,2010
"16044","12","029",638,2010
"16045","12","031",40238,2010
"16046","12","033",15890,2010
"16047","12","035",6351,2010
"16048","12","037",416,2010
"16049","12","039",2124,2010
"16050","12","041",1037,2010
"16051","12","043",514,2010
"16052","12","045",704,2010
"16053","12","047",522,2010
"16054","12","049",1094,2010
"16055","12","051",1907,2010
"16056","12","053",9461,2010
"16057","12","055",4137,2010
"16058","12","057",59787,2010
"16059","12","059",880,2010
"16060","12","061",6564,2010
"16061","12","063",1894,2010
"16062","12","065",622,2010
"16063","12","067",255,2010
"16064","12","069",18685,2010
"16065","12","071",30217,2010
"16066","12","073",12257,2010
"16067","12","075",2017,2010
"16068","12","077",300,2010
"16069","12","079",680,2010
"16070","12","081",15641,2010
"16071","12","083",14435,2010
"16072","12","085",7532,2010
"16073","12","086",64459,2010
"16074","12","087",5387,2010
"16075","12","089",4084,2010
"16076","12","091",14069,2010
"16077","12","093",1653,2010
"16078","12","095",65006,2010
"16079","12","097",23349,2010
"16080","12","099",47783,2010
"16081","12","101",26889,2010
"16082","12","103",34864,2010
"16083","12","105",27468,2010
"16084","12","107",2860,2010
"16085","12","109",12939,2010
"16086","12","111",15652,2010
"16087","12","113",11966,2010
"16088","12","115",19224,2010
"16089","12","117",28512,2010
"16090","12","119",6903,2010
"16091","12","121",1991,2010
"16092","12","123",745,2010
"16093","12","125",733,2010
"16094","12","127",21169,2010
"16095","12","129",1653,2010
"16096","12","131",3852,2010
"16097","12","133",1277,2010
"16098","13","001",712,2010
"16099","13","003",417,2010
"16100","13","005",359,2010
"16101","13","007",165,2010
"16102","13","009",1600,2010
"16103","13","011",1175,2010
"16104","13","013",4818,2010
"16105","13","015",4919,2010
"16106","13","017",768,2010
"16107","13","019",1138,2010
"16108","13","021",6480,2010
"16109","13","023",566,2010
"16110","13","025",938,2010
"16111","13","027",862,2010
"16112","13","029",3808,2010
"16113","13","031",3341,2010
"16114","13","033",1061,2010
"16115","13","035",1425,2010
"16116","13","037",233,2010
"16117","13","039",4286,2010
"16118","13","043",555,2010
"16119","13","045",5744,2010
"16120","13","047",3726,2010
"16121","13","049",410,2010
"16122","13","051",15280,2010
"16123","13","053",2099,2010
"16124","13","055",842,2010
"16125","13","057",11776,2010
"16126","13","059",6095,2010
"16127","13","061",125,2010
"16128","13","063",24912,2010
"16129","13","065",251,2010
"16130","13","067",42776,2010
"16131","13","069",1388,2010
"16132","13","071",1686,2010
"16133","13","073",9684,2010
"16134","13","075",1005,2010
"16135","13","077",7252,2010
"16136","13","079",652,2010
"16137","13","081",874,2010
"16138","13","083",709,2010
"16139","13","085",1436,2010
"16140","13","087",1016,2010
"16141","13","089",51607,2010
"16142","13","091",689,2010
"16143","13","093",441,2010
"16144","13","095",4524,2010
"16145","13","097",10499,2010
"16146","13","099",353,2010
"16147","13","101",188,2010
"16148","13","103",3398,2010
"16149","13","105",656,2010
"16150","13","107",890,2010
"16151","13","109",513,2010
"16152","13","111",901,2010
"16153","13","113",7435,2010
"16154","13","115",2976,2010
"16155","13","117",10727,2010
"16156","13","119",1077,2010
"16157","13","121",77358,2010
"16158","13","123",1341,2010
"16159","13","125",137,2010
"16160","13","127",3853,2010
"16161","13","129",2254,2010
"16162","13","131",1088,2010
"16163","13","133",730,2010
"16164","13","135",46606,2010
"16165","13","137",1760,2010
"16166","13","139",7622,2010
"16167","13","141",295,2010
"16168","13","143",1489,2010
"16169","13","145",2011,2010
"16170","13","147",971,2010
"16171","13","149",676,2010
"16172","13","151",16033,2010
"16173","13","153",10054,2010
"16174","13","155",491,2010
"16175","13","157",3910,2010
"16176","13","159",821,2010
"16177","13","161",601,2010
"16178","13","163",626,2010
"16179","13","165",351,2010
"16180","13","167",287,2010
"16181","13","169",1416,2010
"16182","13","171",993,2010
"16183","13","173",848,2010
"16184","13","175",1563,2010
"16185","13","177",2504,2010
"16186","13","179",8929,2010
"16187","13","181",280,2010
"16188","13","183",1775,2010
"16189","13","185",6636,2010
"16190","13","187",1767,2010
"16191","13","189",924,2010
"16192","13","191",517,2010
"16193","13","193",445,2010
"16194","13","195",1829,2010
"16195","13","197",376,2010
"16196","13","199",1082,2010
"16197","13","201",302,2010
"16198","13","205",851,2010
"16199","13","207",1318,2010
"16200","13","209",452,2010
"16201","13","211",794,2010
"16202","13","213",1925,2010
"16203","13","215",14604,2010
"16204","13","217",6526,2010
"16205","13","219",2248,2010
"16206","13","221",777,2010
"16207","13","223",8855,2010
"16208","13","225",1775,2010
"16209","13","227",1559,2010
"16210","13","229",1139,2010
"16211","13","231",982,2010
"16212","13","233",1587,2010
"16213","13","235",495,2010
"16214","13","237",1116,2010
"16215","13","239",174,2010
"16216","13","241",634,2010
"16217","13","243",300,2010
"16218","13","245",12973,2010
"16219","13","247",6990,2010
"16220","13","249",238,2010
"16221","13","251",493,2010
"16222","13","253",426,2010
"16223","13","255",3559,2010
"16224","13","257",1097,2010
"16225","13","259",243,2010
"16226","13","261",1166,2010
"16227","13","263",329,2010
"16228","13","265",88,2010
"16229","13","267",1064,2010
"16230","13","269",341,2010
"16231","13","271",495,2010
"16232","13","273",446,2010
"16233","13","275",1967,2010
"16234","13","277",1870,2010
"16235","13","279",1323,2010
"16236","13","281",601,2010
"16237","13","283",266,2010
"16238","13","285",2855,2010
"16239","13","287",533,2010
"16240","13","289",445,2010
"16241","13","291",982,2010
"16242","13","293",899,2010
"16243","13","295",3260,2010
"16244","13","297",4804,2010
"16245","13","299",1645,2010
"16246","13","301",222,2010
"16247","13","303",513,2010
"16248","13","305",1194,2010
"16249","13","307",118,2010
"16250","13","309",213,2010
"16251","13","311",1339,2010
"16252","13","313",4204,2010
"16253","13","315",316,2010
"16254","13","317",384,2010
"16255","13","319",434,2010
"16256","13","321",977,2010
"16257","15","001",5075,2010
"16258","15","003",41225,2010
"16259","15","005",-1,2010
"16260","15","007",1941,2010
"16261","15","009",4182,2010
"16262","16","001",16918,2010
"16263","16","003",168,2010
"16264","16","005",3802,2010
"16265","16","007",228,2010
"16266","16","009",368,2010
"16267","16","011",2403,2010
"16268","16","013",799,2010
"16269","16","015",436,2010
"16270","16","017",1929,2010
"16271","16","019",5349,2010
"16272","16","021",634,2010
"16273","16","023",162,2010
"16274","16","025",51,2010
"16275","16","027",9720,2010
"16276","16","029",293,2010
"16277","16","031",1527,2010
"16278","16","033",76,2010
"16279","16","035",327,2010
"16280","16","037",250,2010
"16281","16","039",2660,2010
"16282","16","041",647,2010
"16283","16","043",667,2010
"16284","16","045",810,2010
"16285","16","047",990,2010
"16286","16","049",618,2010
"16287","16","051",1794,2010
"16288","16","053",1617,2010
"16289","16","055",6247,2010
"16290","16","057",2141,2010
"16291","16","059",370,2010
"16292","16","061",316,2010
"16293","16","063",319,2010
"16294","16","065",2855,2010
"16295","16","067",1219,2010
"16296","16","069",1877,2010
"16297","16","071",211,2010
"16298","16","073",631,2010
"16299","16","075",1256,2010
"16300","16","077",548,2010
"16301","16","079",519,2010
"16302","16","081",647,2010
"16303","16","083",4006,2010
"16304","16","085",514,2010
"16305","16","087",561,2010
"16306","17","001",1759,2010
"16307","17","003",327,2010
"16308","17","005",713,2010
"16309","17","007",2856,2010
"16310","17","009",174,2010
"16311","17","011",1213,2010
"16312","17","013",141,2010
"16313","17","015",548,2010
"16314","17","017",692,2010
"16315","17","019",7506,2010
"16316","17","021",1119,2010
"16317","17","023",563,2010
"16318","17","025",481,2010
"16319","17","027",1470,2010
"16320","17","029",1993,2010
"16321","17","031",109897,2010
"16322","17","033",544,2010
"16323","17","035",486,2010
"16324","17","037",4362,2010
"16325","17","039",744,2010
"16326","17","041",820,2010
"16327","17","043",41505,2010
"16328","17","045",620,2010
"16329","17","047",257,2010
"16330","17","049",1202,2010
"16331","17","051",700,2010
"16332","17","053",693,2010
"16333","17","055",1476,2010
"16334","17","057",1165,2010
"16335","17","059",216,2010
"16336","17","061",490,2010
"16337","17","063",2445,2010
"16338","17","065",279,2010
"16339","17","067",727,2010
"16340","17","069",135,2010
"16341","17","071",308,2010
"16342","17","073",1941,2010
"16343","17","075",1090,2010
"16344","17","077",3054,2010
"16345","17","079",318,2010
"16346","17","081",1209,2010
"16347","17","083",875,2010
"16348","17","085",745,2010
"16349","17","087",550,2010
"16350","17","089",20888,2010
"16351","17","091",3389,2010
"16352","17","093",7189,2010
"16353","17","095",1707,2010
"16354","17","097",24541,2010
"16355","17","099",3566,2010
"16356","17","101",543,2010
"16357","17","103",1302,2010
"16358","17","105",1123,2010
"16359","17","107",1005,2010
"16360","17","109",1192,2010
"16361","17","111",10870,2010
"16362","17","113",5899,2010
"16363","17","115",3044,2010
"16364","17","117",2005,2010
"16365","17","119",8706,2010
"16366","17","121",1237,2010
"16367","17","123",538,2010
"16368","17","125",562,2010
"16369","17","127",543,2010
"16370","17","129",564,2010
"16371","17","131",674,2010
"16372","17","133",1228,2010
"16373","17","135",961,2010
"16374","17","137",1259,2010
"16375","17","139",788,2010
"16376","17","141",2095,2010
"16377","17","143",6488,2010
"16378","17","145",720,2010
"16379","17","147",769,2010
"16380","17","149",477,2010
"16381","17","151",164,2010
"16382","17","153",228,2010
"16383","17","155",288,2010
"16384","17","157",948,2010
"16385","17","159",550,2010
"16386","17","161",5001,2010
"16387","17","163",11482,2010
"16388","17","165",888,2010
"16389","17","167",6329,2010
"16390","17","169",324,2010
"16391","17","171",212,2010
"16392","17","173",846,2010
"16393","17","175",191,2010
"16394","17","177",1449,2010
"16395","17","179",5370,2010
"16396","17","181",574,2010
"16397","17","183",2190,2010
"16398","17","185",383,2010
"16399","17","187",708,2010
"16400","17","189",573,2010
"16401","17","191",431,2010
"16402","17","193",468,2010
"16403","17","195",1730,2010
"16404","17","197",26612,2010
"16405","17","199",2906,2010
"16406","17","201",7952,2010
"16407","17","203",1764,2010
"16408","18","001",820,2010
"16409","18","003",9844,2010
"16410","18","005",3366,2010
"16411","18","007",571,2010
"16412","18","009",547,2010
"16413","18","011",3391,2010
"16414","18","013",751,2010
"16415","18","015",1001,2010
"16416","18","017",1491,2010
"16417","18","019",6365,2010
"16418","18","021",1130,2010
"16419","18","023",1212,2010
"16420","18","025",495,2010
"16421","18","027",860,2010
"16422","18","029",2163,2010
"16423","18","031",1190,2010
"16424","18","033",1821,2010
"16425","18","035",3859,2010
"16426","18","037",1245,2010
"16427","18","039",5765,2010
"16428","18","041",903,2010
"16429","18","043",4340,2010
"16430","18","045",827,2010
"16431","18","047",940,2010
"16432","18","049",861,2010
"16433","18","051",1297,2010
"16434","18","053",2200,2010
"16435","18","055",1447,2010
"16436","18","057",17148,2010
"16437","18","059",4012,2010
"16438","18","061",1714,2010
"16439","18","063",8846,2010
"16440","18","065",1865,2010
"16441","18","067",3160,2010
"16442","18","069",1354,2010
"16443","18","071",2829,2010
"16444","18","073",1563,2010
"16445","18","075",588,2010
"16446","18","077",1149,2010
"16447","18","079",1296,2010
"16448","18","081",8860,2010
"16449","18","083",1164,2010
"16450","18","085",2729,2010
"16451","18","087",1288,2010
"16452","18","089",15629,2010
"16453","18","091",3250,2010
"16454","18","093",1568,2010
"16455","18","095",4585,2010
"16456","18","097",36341,2010
"16457","18","099",1707,2010
"16458","18","101",388,2010
"16459","18","103",1387,2010
"16460","18","105",6473,2010
"16461","18","107",1480,2010
"16462","18","109",3592,2010
"16463","18","111",715,2010
"16464","18","113",1907,2010
"16465","18","115",371,2010
"16466","18","117",712,2010
"16467","18","119",1157,2010
"16468","18","121",678,2010
"16469","18","123",558,2010
"16470","18","125",458,2010
"16471","18","127",7220,2010
"16472","18","129",1158,2010
"16473","18","131",502,2010
"16474","18","133",1514,2010
"16475","18","135",1048,2010
"16476","18","137",1290,2010
"16477","18","139",699,2010
"16478","18","141",7876,2010
"16479","18","143",1101,2010
"16480","18","145",2031,2010
"16481","18","147",789,2010
"16482","18","149",1040,2010
"16483","18","151",1398,2010
"16484","18","153",720,2010
"16485","18","155",456,2010
"16486","18","157",6980,2010
"16487","18","159",747,2010
"16488","18","161",327,2010
"16489","18","163",6461,2010
"16490","18","165",663,2010
"16491","18","167",3845,2010
"16492","18","169",1072,2010
"16493","18","171",450,2010
"16494","18","173",3482,2010
"16495","18","175",1134,2010
"16496","18","177",2030,2010
"16497","18","179",1106,2010
"16498","18","181",1234,2010
"16499","18","183",1508,2010
"16500","19","001",330,2010
"16501","19","003",168,2010
"16502","19","005",545,2010
"16503","19","007",443,2010
"16504","19","009",237,2010
"16505","19","011",1254,2010
"16506","19","013",4303,2010
"16507","19","015",1165,2010
"16508","19","017",1007,2010
"16509","19","019",769,2010
"16510","19","021",1180,2010
"16511","19","023",687,2010
"16512","19","025",444,2010
"16513","19","027",742,2010
"16514","19","029",477,2010
"16515","19","031",853,2010
"16516","19","033",1490,2010
"16517","19","035",543,2010
"16518","19","037",448,2010
"16519","19","039",489,2010
"16520","19","041",625,2010
"16521","19","043",578,2010
